15	536
15.0675	1072
15.1334	1608
15.2079	2144
15.3013	2680
15.3291	3216
15.4408	3752
15.4686	4288
15.5059	4824
15.6459	5360
15.6737	5896
15.711	6432
15.7482	6968
15.935	7504
15.9628	8040
16.0001	8576
16.0373	9112
16.0656	9648
16.1029	10184
16.3212	10720
16.3636	11256
16.4009	11792
16.4292	12328
16.4664	12864
16.5037	13400
16.5315	13936
16.5687	14472
16.606	15008
16.6343	15544
16.9512	16080
17.0351	16616
17.0634	17152
17.1007	17688
17.1285	18224
17.1657	18760
17.203	19296
17.2402	19832
17.2685	20368
17.2963	20904
17.3336	21440
17.3708	21976
17.4081	22512
17.4364	23048
17.6548	23584
17.9023	24120
18.0056	24656
18.0245	25192
18.0433	25728
18.0712	26264
18.09	26800
18.1089	27336
18.1278	27872
18.1561	28408
18.1844	28944
18.2122	29480
18.2311	30016
18.25	30552
18.2689	31088
18.2878	31624
18.3161	32160
18.3444	32696
18.3633	33232
18.3911	33768
18.41	34304
18.6194	34840
18.8753	536
19.6951	1072
19.8083	1608
19.8178	2144
19.9405	2680
19.9971	536
20.1482	1072
20.1671	1608
20.1859	1786
20.4219	536
20.4597	1072
20.6391	1340
20.7995	1554
20.9411	1738
21.045	1903
21.1111	2053
21.1634	2192
21.2252	2323
21.2441	2446
21.2818	2563
21.3007	2675
21.3385	2782
21.3574	2885
21.4046	2984
21.4234	3080
21.4801	3173
21.499	3263
21.5556	3351
21.5745	3436
21.5934	3519
21.6594	3600
21.6783	3679
21.6972	3757
21.7538	3833
21.7727	3907
21.7916	3980
21.8577	4052
21.8766	4122
21.8954	4191
21.971	4259
21.9898	4326
22.0087	4392
22.0937	4457
22.1126	4521
22.1314	4584
22.1503	4646
22.2258	4707
22.2447	4768
22.2636	4828
22.2825	4887
22.358	4945
22.3769	5003
22.3958	5060
22.4146	5116
22.5279	5172
22.5657	5227
22.6034	5281
22.6412	5335
22.83	5388
22.8678	5441
22.9055	5493
22.9433	5545
23.1622	5596
23.2359	5647
23.2831	5697
23.3398	5747
23.3964	5796
23.6153	5845
23.7929	5894
23.859	5942
23.9345	5990
24.01	6037
24.2289	6084
24.4932	6131
24.5481	6177
24.633	6223
24.718	6269
24.8124	6314
25.0313	6359
25.2673	6404
25.4826	6448
25.586	6492
25.6898	6536
25.9087	6579
26.4478	536
26.5044	1072
26.5473	1608
26.5568	2144
26.5903	2680
26.6186	536
26.6426	1072
26.6615	1608
26.6804	1786
26.7087	536
26.7276	1072
26.7516	1340
26.7945	1554
26.8469	1738
26.8992	1903
26.9421	2053
26.985	2192
27.028	2323
27.0468	2446
27.0803	2563
27.0992	2675
27.1327	2782
27.1515	2885
27.185	2984
27.2133	3080
27.2322	3173
27.2562	3263
27.2751	3351
27.2992	3436
27.318	3519
27.3369	3600
27.3558	3679
27.3747	3757
27.3936	3833
27.4124	3907
27.4313	3980
27.4502	4052
27.488	4122
27.5068	4191
27.5257	4259
27.5729	4326
27.5918	4392
27.6107	4457
27.6579	4521
27.6768	4584
27.6956	4646
27.7145	4707
27.79	4768
27.8089	4828
27.8278	4887
27.8467	4945
27.9222	5003
27.9411	5060
27.96	5116
27.9788	5172
28.0544	5227
28.0732	5281
28.0921	5335
28.111	5388
28.196	5441
28.2148	5493
28.2337	5545
28.2526	5596
28.2715	5647
28.347	5697
28.3659	5747
28.3848	5796
28.4036	5845
28.4225	5894
28.5075	5942
28.5264	5990
28.5452	6037
28.5641	6084
28.583	6131
28.6774	6177
28.6963	6223
28.7152	6269
28.734	6314
28.7529	6359
28.8568	6404
28.8756	6448
28.8945	6492
28.9134	6536
28.9323	6579
29.0361	6622
29.055	6665
29.0739	6708
29.1116	6750
29.1494	6792
29.1872	6834
29.376	6876
29.4137	6917
29.4515	6958
29.4892	6999
29.527	7040
29.5648	7080
29.7913	7120
29.848	7160
29.9046	7200
29.9612	7239
30.0084	7278
30.0745	7317
30.2934	7356
30.4144	7395
30.4899	7433
30.5654	7471
30.6504	7509
30.7164	7547
30.8014	7585
31.2356	7622
31.33	7659
31.4339	7696
31.5377	7733
31.5755	7770
31.651	7806
31.7643	7842
33.4175	536
34.1166	1072
34.6529	1608
35.2236	2144
35.4425	2680
35.8542	3216
36.0725	3752
36.1029	4288
36.582	4355
36.8009	4420
36.8124	4484
36.8591	4548
37.0774	4611
37.2746	4673
37.4315	4734
37.4777	4794
37.6624	4853
37.8571	4912
37.9956	4970
38.0418	5027
38.1992	5084
38.3844	5140
38.4951	5195
38.5507	5250
38.6898	5304
38.8844	5358
38.9768	5411
39.0324	5464
39.1714	5516
39.3898	5568
39.4033	5619
39.4773	5670
39.5329	5720
39.6625	5770
39.872	5819
39.8945	5868
39.9684	5916
40.0241	5964
40.1542	6012
40.3672	6059
40.4044	6106
40.4784	6153
40.5251	6199
40.6547	6245
40.8736	6291
40.8866	6336
40.9333	6381
40.9978	6426
41.0535	6470
41.1836	6514
41.406	6558
41.4522	6601
41.5173	6644
41.5913	6687
41.6196	6729
41.7308	6771
41.9627	6813
42.0089	6855
42.0739	6896
42.1479	6937
42.1852	6978
42.2964	7019
42.5561	7059
42.6028	7099
42.6673	7139
42.7324	7179
42.7786	7219
42.8809	7258
43.0993	7297
43.1684	7336
43.224	7375
43.2796	7413
43.3541	7451
43.4003	7489
43.5115	7527
43.7896	7565
43.8452	7602
43.9009	7639
43.9753	7676
44.0215	7713
44.1328	7750
44.17	7787
44.4486	7823
44.5042	7859
44.5598	7895
44.6338	7931
44.6894	7967
44.8007	8003
44.8379	8038
45.1349	8073
45.1999	8108
45.2555	8143
45.3201	8178
45.3757	8213
45.4869	8247
45.5336	8281
45.8489	8315
45.9046	8349
45.9602	8383
46.0347	8417
46.0903	8451
46.2015	8484
46.2477	8517
46.4666	8550
46.5908	8583
46.6465	8616
46.7021	8649
46.7766	8682
46.8322	8715
46.9434	8747
46.9896	8779
47.3327	8811
47.37	8843
47.4167	8875
47.4723	8907
47.5557	8939
47.6113	8971
47.7225	9003
47.7782	9034
48.1119	9065
48.1675	9096
48.2142	9127
48.2698	9158
48.3721	9189
48.4277	9220
48.5389	9251
48.5945	9282
48.9282	9312
48.9839	9342
49.03	9372
49.0857	9402
49.1974	9432
49.253	9462
49.3642	9492
49.4199	9522
49.6382	9552
49.7719	9582
49.8275	9611
49.8742	9640
49.9393	9669
50.0505	9698
50.1061	9727
50.2174	9756
50.273	9785
50.6156	9814
50.6712	9843
50.7179	9872
50.7919	9901
50.8202	9930
50.922	9958
50.9776	9986
51.1077	10014
51.1633	10042
51.506	10070
51.5616	10098
51.6083	10126
51.6823	10154
51.7195	10182
51.8307	10210
51.8864	10238
52.0259	10266
52.0815	10293
52.4241	10320
52.4798	10347
52.5265	10374
52.591	10401
52.6377	10428
52.7489	10455
52.7951	10482
52.953	10509
53.0086	10536
53.2275	10563
53.3701	10590
53.4257	10617
53.4724	10644
53.5464	10670
53.5931	10696
53.7043	10722
53.7505	10748
53.9174	10774
53.973	10800
54.3156	10826
54.3712	10852
54.4179	10878
54.5013	10904
54.5569	10930
54.6587	10956
54.6871	10982
54.8723	11008
54.9463	536
55.8257	1072
56.4512	1608
56.9114	2144
57.1303	2680
57.2897	3216
57.4839	3752
57.6229	4288
57.6602	4824
57.827	5360
57.9849	5896
58.0222	5944
58.0594	5992
58.2079	6039
58.2357	6086
58.4125	6133
58.4498	6179
58.496	6225
58.635	6271
58.6722	6316
58.8674	6361
58.9136	6406
58.9603	6450
59.0993	6494
59.1455	6538
59.3549	6581
59.3685	6624
59.4241	6667
59.4708	6710
59.6004	6752
59.656	6794
59.8654	6836
59.9068	6878
59.9624	6919
60.0091	6960
60.1292	7001
60.1849	7042
60.4127	7082
60.4729	7122
60.5285	7162
60.5747	7202
60.7048	7241
60.7326	7280
60.7882	7319
61.0663	7358
61.1219	7397
61.1686	7435
61.2982	7473
61.3354	7511
61.3911	7549
61.6099	7587
61.6975	7624
61.7531	7661
61.7993	7698
61.9383	7735
61.9755	7772
62.0312	7808
62.2406	7844
62.3559	7880
62.4115	7916
62.4582	7952
62.5878	7988
62.634	8023
62.6896	8058
62.8991	8093
63.0422	8128
63.0978	8163
63.1445	8198
63.2741	8233
